chr	pos	num_overlap	num_outliers	ratio
Hic_asm_6	310000	6	13	0.461538461538462
Hic_asm_6	320000	4	15	0.266666666666667
Hic_asm_6	330000	4	20	0.2
Hic_asm_6	340000	7	23	0.304347826086957
Hic_asm_6	350000	5	23	0.217391304347826
Hic_asm_6	360000	5	24	0.208333333333333
Hic_asm_6	370000	5	25	0.2
Hic_asm_6	380000	8	28	0.285714285714286
Hic_asm_6	390000	7	27	0.259259259259259
Hic_asm_6	4e+05	10	29	0.344827586206897
Hic_asm_6	410000	18	34	0.529411764705882
Hic_asm_6	420000	18	33	0.545454545454545
Hic_asm_6	430000	18	29	0.620689655172414
Hic_asm_6	440000	15	28	0.535714285714286
Hic_asm_6	450000	15	33	0.454545454545455
Hic_asm_6	460000	23	39	0.58974358974359
Hic_asm_6	470000	23	42	0.547619047619048
Hic_asm_6	480000	20	43	0.465116279069767
Hic_asm_6	490000	21	44	0.477272727272727
Hic_asm_6	5e+05	18	42	0.428571428571429
Hic_asm_6	510000	10	36	0.277777777777778
Hic_asm_6	520000	10	35	0.285714285714286
Hic_asm_6	530000	10	34	0.294117647058824
Hic_asm_6	540000	15	37	0.405405405405405
Hic_asm_6	550000	15	32	0.46875
Hic_asm_6	560000	7	24	0.291666666666667
Hic_asm_6	570000	11	24	0.458333333333333
Hic_asm_6	580000	12	21	0.571428571428571
Hic_asm_6	590000	10	20	0.5
Hic_asm_6	6e+05	10	19	0.526315789473684
Hic_asm_6	610000	10	18	0.555555555555556
Hic_asm_6	620000	10	17	0.588235294117647
Hic_asm_6	630000	10	15	0.666666666666667
Hic_asm_6	640000	5	13	0.384615384615385
Hic_asm_6	650000	5	15	0.333333333333333
Hic_asm_6	660000	5	16	0.3125
Hic_asm_6	670000	1	12	0.0833333333333333
Hic_asm_6	680000	2	13	0.153846153846154
Hic_asm_6	690000	4	14	0.285714285714286
Hic_asm_6	7e+05	4	14	0.285714285714286
Hic_asm_6	710000	6	15	0.4
Hic_asm_6	720000	6	17	0.352941176470588
Hic_asm_6	730000	6	18	0.333333333333333
Hic_asm_6	740000	6	17	0.352941176470588
Hic_asm_6	750000	6	13	0.461538461538462
Hic_asm_6	760000	6	12	0.5
Hic_asm_6	770000	6	12	0.5
Hic_asm_6	780000	4	10	0.4
Hic_asm_6	790000	2	8	0.25
Hic_asm_6	8e+05	2	8	0.25
Hic_asm_6	810000	0	6	0
Hic_asm_6	820000	0	3	0
Hic_asm_6	830000	0	2	0
Hic_asm_6	860000	0	1	0
Hic_asm_6	870000	0	1	0
Hic_asm_6	880000	0	3	0
Hic_asm_6	890000	0	5	0
Hic_asm_6	9e+05	0	5	0
Hic_asm_6	910000	0	5	0
Hic_asm_6	920000	0	5	0
Hic_asm_6	930000	0	5	0
Hic_asm_6	940000	0	5	0
Hic_asm_6	950000	0	5	0
Hic_asm_6	960000	0	4	0
Hic_asm_6	970000	0	4	0
Hic_asm_6	980000	1	3	0.333333333333333
Hic_asm_6	990000	1	2	0.5
Hic_asm_6	1e+06	3	4	0.75
Hic_asm_6	1010000	3	6	0.5
Hic_asm_6	1020000	3	7	0.428571428571429
Hic_asm_6	1030000	3	7	0.428571428571429
Hic_asm_6	1040000	3	7	0.428571428571429
Hic_asm_6	1050000	3	8	0.375
Hic_asm_6	1060000	3	10	0.3
Hic_asm_6	1070000	3	10	0.3
Hic_asm_6	1080000	2	10	0.2
Hic_asm_6	1090000	2	9	0.222222222222222
Hic_asm_6	1100000	3	10	0.3
Hic_asm_6	1110000	3	11	0.272727272727273
Hic_asm_6	1120000	4	11	0.363636363636364
Hic_asm_6	1130000	4	11	0.363636363636364
Hic_asm_6	1140000	4	11	0.363636363636364
Hic_asm_6	1150000	4	10	0.4
Hic_asm_6	1160000	4	8	0.5
Hic_asm_6	1170000	4	8	0.5
Hic_asm_6	1180000	4	7	0.571428571428571
Hic_asm_6	1190000	4	8	0.5
Hic_asm_6	1200000	7	11	0.636363636363636
Hic_asm_6	1210000	7	16	0.4375
Hic_asm_6	1220000	6	15	0.4
Hic_asm_6	1230000	6	18	0.333333333333333
Hic_asm_6	1240000	6	19	0.315789473684211
Hic_asm_6	1250000	18	31	0.580645161290323
Hic_asm_6	1260000	18	37	0.486486486486487
Hic_asm_6	1270000	18	41	0.439024390243902
Hic_asm_6	1280000	21	44	0.477272727272727
Hic_asm_6	1290000	24	46	0.521739130434783
Hic_asm_6	1300000	18	42	0.428571428571429
Hic_asm_6	1310000	19	35	0.542857142857143
Hic_asm_6	1320000	19	35	0.542857142857143
Hic_asm_6	1330000	19	33	0.575757575757576
Hic_asm_6	1340000	19	36	0.527777777777778
Hic_asm_6	1350000	7	25	0.28
Hic_asm_6	1360000	8	20	0.4
Hic_asm_6	1370000	8	19	0.421052631578947
Hic_asm_6	1380000	6	17	0.352941176470588
Hic_asm_6	1390000	3	16	0.1875
Hic_asm_6	1400000	3	15	0.2
Hic_asm_6	1410000	4	16	0.25
Hic_asm_6	1420000	4	18	0.222222222222222
Hic_asm_6	1430000	4	18	0.222222222222222
Hic_asm_6	1440000	4	14	0.285714285714286
Hic_asm_6	1450000	4	14	0.285714285714286
Hic_asm_6	1460000	6	16	0.375
Hic_asm_6	1470000	7	14	0.5
Hic_asm_6	1480000	6	14	0.428571428571429
Hic_asm_6	1490000	6	12	0.5
Hic_asm_6	1500000	6	12	0.5
Hic_asm_6	1510000	4	12	0.333333333333333
Hic_asm_6	1520000	5	11	0.454545454545455
Hic_asm_6	1530000	5	10	0.5
Hic_asm_6	1540000	5	11	0.454545454545455
Hic_asm_6	1550000	5	10	0.5
Hic_asm_6	1560000	6	11	0.545454545454545
Hic_asm_6	1570000	5	11	0.454545454545455
Hic_asm_6	1580000	5	10	0.5
Hic_asm_6	1590000	5	10	0.5
Hic_asm_6	1600000	5	9	0.555555555555556
Hic_asm_6	1610000	6	8	0.75
Hic_asm_6	1620000	5	7	0.714285714285714
Hic_asm_6	1630000	5	8	0.625
Hic_asm_6	1640000	5	7	0.714285714285714
Hic_asm_6	1650000	5	7	0.714285714285714
Hic_asm_6	1660000	1	3	0.333333333333333
Hic_asm_6	1670000	2	3	0.666666666666667
Hic_asm_6	1680000	4	5	0.8
Hic_asm_6	1690000	4	9	0.444444444444444
Hic_asm_6	1700000	4	9	0.444444444444444
Hic_asm_6	1710000	3	11	0.272727272727273
Hic_asm_6	1720000	3	12	0.25
Hic_asm_6	1730000	3	12	0.25
Hic_asm_6	1740000	3	17	0.176470588235294
Hic_asm_6	1750000	3	17	0.176470588235294
Hic_asm_6	1760000	3	17	0.176470588235294
Hic_asm_6	1770000	2	16	0.125
Hic_asm_6	1780000	0	14	0
Hic_asm_6	1790000	0	10	0
Hic_asm_6	1800000	0	10	0
Hic_asm_6	1810000	0	7	0
Hic_asm_6	1820000	0	6	0
Hic_asm_6	1830000	0	5	0
Hic_asm_6	1850000	0	1	0
Hic_asm_6	1860000	0	1	0
Hic_asm_6	1870000	0	5	0
Hic_asm_6	1880000	0	6	0
Hic_asm_6	1890000	0	6	0
Hic_asm_6	1900000	0	6	0
Hic_asm_6	1910000	0	8	0
Hic_asm_6	1920000	0	10	0
Hic_asm_6	1930000	0	10	0
Hic_asm_6	1940000	0	12	0
Hic_asm_6	1950000	5	16	0.3125
Hic_asm_6	1960000	5	18	0.277777777777778
Hic_asm_6	1970000	5	14	0.357142857142857
Hic_asm_6	1980000	5	16	0.3125
Hic_asm_6	1990000	5	19	0.263157894736842
Hic_asm_6	2e+06	5	19	0.263157894736842
Hic_asm_6	2010000	5	17	0.294117647058824
Hic_asm_6	2020000	5	17	0.294117647058824
Hic_asm_6	2030000	5	17	0.294117647058824
Hic_asm_6	2040000	5	16	0.3125
Hic_asm_6	2050000	0	11	0
Hic_asm_6	2060000	0	9	0
Hic_asm_6	2070000	0	10	0
Hic_asm_6	2080000	2	9	0.222222222222222
Hic_asm_6	2090000	2	6	0.333333333333333
Hic_asm_6	2100000	2	8	0.25
Hic_asm_6	2110000	2	8	0.25
Hic_asm_6	2120000	2	6	0.333333333333333
Hic_asm_6	2130000	2	10	0.2
Hic_asm_6	2140000	2	16	0.125
Hic_asm_6	2150000	2	19	0.105263157894737
Hic_asm_6	2160000	2	19	0.105263157894737
Hic_asm_6	2170000	2	18	0.111111111111111
Hic_asm_6	2180000	4	20	0.2
Hic_asm_6	2190000	7	23	0.304347826086957
Hic_asm_6	2200000	7	21	0.333333333333333
Hic_asm_6	2210000	7	21	0.333333333333333
Hic_asm_6	2220000	7	21	0.333333333333333
Hic_asm_6	2230000	7	17	0.411764705882353
Hic_asm_6	2240000	7	12	0.583333333333333
Hic_asm_6	2250000	7	11	0.636363636363636
Hic_asm_6	2260000	8	12	0.666666666666667
Hic_asm_6	2270000	10	14	0.714285714285714
Hic_asm_6	2280000	8	12	0.666666666666667
Hic_asm_6	2290000	5	10	0.5
Hic_asm_6	2300000	5	11	0.454545454545455
Hic_asm_6	2310000	7	13	0.538461538461538
Hic_asm_6	2320000	7	13	0.538461538461538
Hic_asm_6	2330000	8	14	0.571428571428571
Hic_asm_6	2340000	8	12	0.666666666666667
Hic_asm_6	2350000	8	10	0.8
Hic_asm_6	2360000	11	13	0.846153846153846
Hic_asm_6	2370000	9	14	0.642857142857143
Hic_asm_6	2380000	7	17	0.411764705882353
Hic_asm_6	2390000	10	19	0.526315789473684
Hic_asm_6	2400000	12	20	0.6
Hic_asm_6	2410000	12	20	0.6
Hic_asm_6	2420000	13	21	0.619047619047619
Hic_asm_6	2430000	12	20	0.6
Hic_asm_6	2440000	12	21	0.571428571428571
Hic_asm_6	2450000	12	23	0.521739130434783
Hic_asm_6	2460000	8	19	0.421052631578947
Hic_asm_6	2470000	8	17	0.470588235294118
Hic_asm_6	2480000	8	12	0.666666666666667
Hic_asm_6	2490000	5	10	0.5
Hic_asm_6	2500000	3	9	0.333333333333333
Hic_asm_6	2510000	1	7	0.142857142857143
Hic_asm_6	2520000	0	8	0
Hic_asm_6	2530000	0	9	0
Hic_asm_6	2540000	0	10	0
Hic_asm_6	2550000	0	10	0
Hic_asm_6	2560000	0	14	0
Hic_asm_6	2570000	0	15	0
Hic_asm_6	2580000	0	15	0
Hic_asm_6	2590000	0	14	0
Hic_asm_6	2600000	0	14	0
Hic_asm_6	2610000	2	16	0.125
Hic_asm_6	2620000	2	14	0.142857142857143
Hic_asm_6	2630000	2	13	0.153846153846154
Hic_asm_6	2640000	2	11	0.181818181818182
Hic_asm_6	2650000	2	9	0.222222222222222
Hic_asm_6	2660000	2	6	0.333333333333333
Hic_asm_6	2670000	2	4	0.5
Hic_asm_6	2680000	2	4	0.5
Hic_asm_6	2690000	2	4	0.5
Hic_asm_6	2700000	2	3	0.666666666666667
Hic_asm_6	2710000	0	1	0
Hic_asm_6	2720000	0	1	0
Hic_asm_6	2730000	0	2	0
Hic_asm_6	2740000	0	2	0
Hic_asm_6	2750000	0	2	0
Hic_asm_6	2760000	0	1	0
Hic_asm_6	2770000	0	1	0
Hic_asm_6	2780000	0	2	0
Hic_asm_6	2790000	0	4	0
Hic_asm_6	2800000	0	5	0
Hic_asm_6	2810000	0	5	0
Hic_asm_6	2820000	0	9	0
Hic_asm_6	2830000	0	13	0
Hic_asm_6	2840000	0	13	0
Hic_asm_6	2850000	0	13	0
Hic_asm_6	2860000	0	13	0
Hic_asm_6	2870000	0	13	0
Hic_asm_6	2880000	0	12	0
Hic_asm_6	2890000	0	10	0
Hic_asm_6	2900000	0	9	0
Hic_asm_6	2910000	0	9	0
Hic_asm_6	2920000	0	5	0
Hic_asm_6	3e+06	2	2	1
Hic_asm_6	3010000	2	2	1
Hic_asm_6	3020000	2	2	1
Hic_asm_6	3030000	2	2	1
Hic_asm_6	3040000	2	2	1
Hic_asm_6	3050000	2	2	1
Hic_asm_6	3060000	2	2	1
Hic_asm_6	3070000	2	2	1
Hic_asm_6	3080000	2	2	1
Hic_asm_6	3090000	2	2	1
Hic_asm_6	3100000	1	1	1
Hic_asm_6	3110000	2	2	1
Hic_asm_6	3120000	3	3	1
Hic_asm_6	3130000	4	4	1
Hic_asm_6	3140000	4	4	1
Hic_asm_6	3150000	4	4	1
Hic_asm_6	3160000	4	6	0.666666666666667
Hic_asm_6	3170000	4	7	0.571428571428571
Hic_asm_6	3180000	4	8	0.5
Hic_asm_6	3190000	4	9	0.444444444444444
Hic_asm_6	3200000	3	9	0.333333333333333
Hic_asm_6	3210000	2	8	0.25
Hic_asm_6	3220000	1	7	0.142857142857143
Hic_asm_6	3230000	0	6	0
Hic_asm_6	3240000	0	6	0
Hic_asm_6	3250000	0	6	0
Hic_asm_6	3260000	0	4	0
Hic_asm_6	3270000	0	3	0
Hic_asm_6	3280000	0	2	0
Hic_asm_6	3290000	0	1	0
Hic_asm_6	3390000	2	2	1
Hic_asm_6	3400000	2	3	0.666666666666667
Hic_asm_6	3410000	2	4	0.5
Hic_asm_6	3420000	3	5	0.6
Hic_asm_6	3430000	3	5	0.6
Hic_asm_6	3440000	3	5	0.6
Hic_asm_6	3450000	3	5	0.6
Hic_asm_6	3460000	3	6	0.5
Hic_asm_6	3470000	4	7	0.571428571428571
Hic_asm_6	3480000	4	7	0.571428571428571
Hic_asm_6	3490000	2	5	0.4
Hic_asm_6	3500000	2	6	0.333333333333333
Hic_asm_6	3510000	5	8	0.625
Hic_asm_6	3520000	6	9	0.666666666666667
Hic_asm_6	3530000	6	9	0.666666666666667
Hic_asm_6	3540000	6	9	0.666666666666667
Hic_asm_6	3550000	6	9	0.666666666666667
Hic_asm_6	3560000	7	9	0.777777777777778
Hic_asm_6	3570000	6	9	0.666666666666667
Hic_asm_6	3580000	6	10	0.6
Hic_asm_6	3590000	6	10	0.6
Hic_asm_6	3600000	6	8	0.75
Hic_asm_6	3610000	4	6	0.666666666666667
Hic_asm_6	3620000	2	5	0.4
Hic_asm_6	3630000	2	9	0.222222222222222
Hic_asm_6	3640000	9	16	0.5625
Hic_asm_6	3650000	9	20	0.45
Hic_asm_6	3660000	8	20	0.4
Hic_asm_6	3670000	8	19	0.421052631578947
Hic_asm_6	3680000	8	18	0.444444444444444
Hic_asm_6	3690000	8	21	0.380952380952381
Hic_asm_6	3700000	10	23	0.434782608695652
Hic_asm_6	3710000	9	24	0.375
Hic_asm_6	3720000	11	25	0.44
Hic_asm_6	3730000	11	21	0.523809523809524
Hic_asm_6	3740000	4	15	0.266666666666667
Hic_asm_6	3750000	4	12	0.333333333333333
Hic_asm_6	3760000	4	11	0.363636363636364
Hic_asm_6	3770000	4	11	0.363636363636364
Hic_asm_6	3780000	4	14	0.285714285714286
Hic_asm_6	3790000	6	13	0.461538461538462
Hic_asm_6	3800000	4	12	0.333333333333333
Hic_asm_6	3810000	5	11	0.454545454545455
Hic_asm_6	3820000	3	9	0.333333333333333
Hic_asm_6	3830000	3	9	0.333333333333333
Hic_asm_6	3840000	3	10	0.3
Hic_asm_6	3850000	3	10	0.3
Hic_asm_6	3860000	3	11	0.272727272727273
Hic_asm_6	3870000	3	14	0.214285714285714
Hic_asm_6	3880000	3	12	0.25
Hic_asm_6	3890000	1	12	0.0833333333333333
Hic_asm_6	3900000	3	13	0.230769230769231
Hic_asm_6	3910000	2	12	0.166666666666667
Hic_asm_6	3920000	3	13	0.230769230769231
Hic_asm_6	3930000	3	13	0.230769230769231
Hic_asm_6	3940000	3	13	0.230769230769231
Hic_asm_6	3950000	3	12	0.25
Hic_asm_6	3960000	3	11	0.272727272727273
Hic_asm_6	3970000	3	8	0.375
Hic_asm_6	3980000	4	8	0.5
Hic_asm_6	3990000	4	6	0.666666666666667
Hic_asm_6	4e+06	2	4	0.5
Hic_asm_6	4010000	2	4	0.5
Hic_asm_6	4020000	1	3	0.333333333333333
Hic_asm_6	4030000	1	4	0.25
Hic_asm_6	4040000	1	2	0.5
Hic_asm_6	4050000	1	2	0.5
Hic_asm_6	4060000	1	2	0.5
Hic_asm_6	4070000	1	2	0.5
Hic_asm_6	4080000	0	1	0
Hic_asm_6	4090000	0	1	0
Hic_asm_6	4100000	4	5	0.8
Hic_asm_6	4110000	4	8	0.5
Hic_asm_6	4120000	4	8	0.5
Hic_asm_6	4130000	4	8	0.5
Hic_asm_6	4140000	4	9	0.444444444444444
Hic_asm_6	4150000	4	9	0.444444444444444
Hic_asm_6	4160000	4	9	0.444444444444444
Hic_asm_6	4170000	4	11	0.363636363636364
Hic_asm_6	4180000	5	12	0.416666666666667
Hic_asm_6	4190000	5	12	0.416666666666667
Hic_asm_6	4200000	1	8	0.125
Hic_asm_6	4210000	1	5	0.2
Hic_asm_6	4220000	1	5	0.2
Hic_asm_6	4230000	1	5	0.2
Hic_asm_6	4240000	1	4	0.25
Hic_asm_6	4250000	1	4	0.25
Hic_asm_6	4260000	3	6	0.5
Hic_asm_6	4270000	3	7	0.428571428571429
Hic_asm_6	4280000	2	8	0.25
Hic_asm_6	4290000	5	11	0.454545454545455
Hic_asm_6	4300000	6	12	0.5
Hic_asm_6	4310000	6	12	0.5
Hic_asm_6	4320000	6	12	0.5
Hic_asm_6	4330000	6	14	0.428571428571429
Hic_asm_6	4340000	6	18	0.333333333333333
Hic_asm_6	4350000	6	25	0.24
Hic_asm_6	4360000	4	24	0.166666666666667
Hic_asm_6	4370000	4	22	0.181818181818182
Hic_asm_6	4380000	5	21	0.238095238095238
Hic_asm_6	4390000	8	24	0.333333333333333
Hic_asm_6	4400000	7	27	0.259259259259259
Hic_asm_6	4410000	12	32	0.375
Hic_asm_6	4420000	12	34	0.352941176470588
Hic_asm_6	4430000	15	34	0.441176470588235
Hic_asm_6	4440000	15	36	0.416666666666667
Hic_asm_6	4450000	15	30	0.5
Hic_asm_6	4460000	15	29	0.517241379310345
Hic_asm_6	4470000	15	31	0.483870967741935
Hic_asm_6	4480000	15	31	0.483870967741935
Hic_asm_6	4490000	9	25	0.36
Hic_asm_6	4500000	9	24	0.375
Hic_asm_6	4510000	4	20	0.2
Hic_asm_6	4520000	4	19	0.210526315789474
Hic_asm_6	4530000	1	17	0.0588235294117647
Hic_asm_6	4540000	1	14	0.0714285714285714
Hic_asm_6	4550000	1	14	0.0714285714285714
Hic_asm_6	4560000	1	16	0.0625
Hic_asm_6	4570000	1	13	0.0769230769230769
Hic_asm_6	4580000	0	12	0
Hic_asm_6	4590000	0	12	0
Hic_asm_6	4600000	2	11	0.181818181818182
Hic_asm_6	4610000	3	11	0.272727272727273
Hic_asm_6	4620000	4	11	0.363636363636364
Hic_asm_6	4630000	4	12	0.333333333333333
Hic_asm_6	4640000	4	11	0.363636363636364
Hic_asm_6	4650000	4	10	0.4
Hic_asm_6	4660000	4	11	0.363636363636364
Hic_asm_6	4670000	4	11	0.363636363636364
Hic_asm_6	4680000	4	11	0.363636363636364
Hic_asm_6	4690000	6	13	0.461538461538462
Hic_asm_6	4700000	4	11	0.363636363636364
Hic_asm_6	4710000	3	10	0.3
Hic_asm_6	4720000	2	9	0.222222222222222
Hic_asm_6	4730000	2	9	0.222222222222222
Hic_asm_6	4740000	2	9	0.222222222222222
Hic_asm_6	4750000	2	9	0.222222222222222
Hic_asm_6	4760000	2	6	0.333333333333333
Hic_asm_6	4770000	2	6	0.333333333333333
Hic_asm_6	4780000	2	6	0.333333333333333
Hic_asm_6	4790000	0	4	0
Hic_asm_6	4800000	0	4	0
Hic_asm_6	4810000	0	4	0
Hic_asm_6	4820000	0	4	0
Hic_asm_6	4830000	0	2	0
Hic_asm_6	4910000	0	1	0
Hic_asm_6	4920000	0	1	0
Hic_asm_6	4930000	0	1	0
Hic_asm_6	4940000	5	6	0.833333333333333
Hic_asm_6	4950000	5	7	0.714285714285714
Hic_asm_6	4960000	5	8	0.625
Hic_asm_6	4970000	5	9	0.555555555555556
Hic_asm_6	4980000	5	13	0.384615384615385
Hic_asm_6	4990000	5	13	0.384615384615385
Hic_asm_6	5e+06	5	17	0.294117647058824
Hic_asm_6	5010000	5	18	0.277777777777778
Hic_asm_6	5020000	11	24	0.458333333333333
Hic_asm_6	5030000	12	25	0.48
Hic_asm_6	5040000	7	26	0.269230769230769
Hic_asm_6	5050000	7	28	0.25
Hic_asm_6	5060000	7	30	0.233333333333333
Hic_asm_6	5070000	7	30	0.233333333333333
Hic_asm_6	5080000	7	32	0.21875
Hic_asm_6	5090000	14	39	0.358974358974359
Hic_asm_6	5100000	14	35	0.4
Hic_asm_6	5110000	15	34	0.441176470588235
Hic_asm_6	5120000	9	30	0.3
Hic_asm_6	5130000	8	29	0.275862068965517
Hic_asm_6	5140000	8	23	0.347826086956522
Hic_asm_6	5150000	9	21	0.428571428571429
Hic_asm_6	5160000	9	18	0.5
Hic_asm_6	5170000	9	17	0.529411764705882
Hic_asm_6	5180000	9	11	0.818181818181818
Hic_asm_6	5190000	7	9	0.777777777777778
Hic_asm_6	5200000	15	17	0.882352941176471
Hic_asm_6	5210000	14	22	0.636363636363636
Hic_asm_6	5220000	15	21	0.714285714285714
Hic_asm_6	5230000	15	22	0.681818181818182
Hic_asm_6	5240000	15	23	0.652173913043478
Hic_asm_6	5250000	14	24	0.583333333333333
Hic_asm_6	5260000	16	26	0.615384615384615
Hic_asm_6	5270000	16	26	0.615384615384615
Hic_asm_6	5280000	16	27	0.592592592592593
Hic_asm_6	5290000	11	25	0.44
Hic_asm_6	5300000	3	21	0.142857142857143
Hic_asm_6	5310000	4	16	0.25
Hic_asm_6	5320000	3	17	0.176470588235294
Hic_asm_6	5330000	3	20	0.15
Hic_asm_6	5340000	3	21	0.142857142857143
Hic_asm_6	5350000	3	22	0.136363636363636
Hic_asm_6	5360000	1	20	0.05
Hic_asm_6	5370000	1	21	0.0476190476190476
Hic_asm_6	5380000	1	21	0.0476190476190476
Hic_asm_6	5390000	1	20	0.05
Hic_asm_6	5400000	1	17	0.0588235294117647
Hic_asm_6	5410000	0	19	0
Hic_asm_6	5420000	0	18	0
Hic_asm_6	5430000	0	15	0
Hic_asm_6	5440000	0	13	0
Hic_asm_6	5450000	0	11	0
Hic_asm_6	5460000	0	13	0
Hic_asm_6	5470000	1	13	0.0769230769230769
Hic_asm_6	5480000	1	14	0.0714285714285714
Hic_asm_6	5490000	1	14	0.0714285714285714
Hic_asm_6	5500000	1	14	0.0714285714285714
Hic_asm_6	5510000	1	12	0.0833333333333333
Hic_asm_6	5520000	1	15	0.0666666666666667
Hic_asm_6	5530000	2	15	0.133333333333333
Hic_asm_6	5540000	2	18	0.111111111111111
Hic_asm_6	5550000	2	17	0.117647058823529
Hic_asm_6	5560000	2	16	0.125
Hic_asm_6	5570000	1	15	0.0666666666666667
Hic_asm_6	5580000	1	13	0.0769230769230769
Hic_asm_6	5590000	1	13	0.0769230769230769
Hic_asm_6	5600000	1	15	0.0666666666666667
Hic_asm_6	5610000	1	14	0.0714285714285714
Hic_asm_6	5620000	1	12	0.0833333333333333
Hic_asm_6	5630000	0	17	0
Hic_asm_6	5640000	0	17	0
Hic_asm_6	5650000	0	17	0
Hic_asm_6	5660000	5	21	0.238095238095238
Hic_asm_6	5670000	6	22	0.272727272727273
Hic_asm_6	5680000	8	24	0.333333333333333
Hic_asm_6	5690000	8	25	0.32
Hic_asm_6	5700000	8	24	0.333333333333333
Hic_asm_6	5710000	8	25	0.32
Hic_asm_6	5720000	8	23	0.347826086956522
Hic_asm_6	5730000	8	18	0.444444444444444
Hic_asm_6	5740000	10	17	0.588235294117647
Hic_asm_6	5750000	10	19	0.526315789473684
Hic_asm_6	5760000	9	18	0.5
Hic_asm_6	5770000	8	18	0.444444444444444
Hic_asm_6	5780000	6	18	0.333333333333333
Hic_asm_6	5790000	6	16	0.375
Hic_asm_6	5800000	6	14	0.428571428571429
Hic_asm_6	5810000	6	13	0.461538461538462
Hic_asm_6	5820000	6	15	0.4
Hic_asm_6	5830000	6	15	0.4
Hic_asm_6	5840000	4	17	0.235294117647059
Hic_asm_6	5850000	4	20	0.2
Hic_asm_6	5860000	0	18	0
Hic_asm_6	5870000	0	19	0
Hic_asm_6	5880000	0	20	0
Hic_asm_6	5890000	0	19	0
Hic_asm_6	5900000	0	20	0
Hic_asm_6	5910000	0	23	0
Hic_asm_6	5920000	0	25	0
Hic_asm_6	5930000	0	26	0
Hic_asm_6	5940000	1	23	0.0434782608695652
Hic_asm_6	5950000	1	18	0.0555555555555556
Hic_asm_6	5960000	1	17	0.0588235294117647
Hic_asm_6	5970000	1	15	0.0666666666666667
Hic_asm_6	5980000	1	15	0.0666666666666667
Hic_asm_6	5990000	1	15	0.0666666666666667
Hic_asm_6	6e+06	1	14	0.0714285714285714
Hic_asm_6	6010000	1	14	0.0714285714285714
Hic_asm_6	6020000	1	11	0.0909090909090909
Hic_asm_6	6030000	1	9	0.111111111111111
Hic_asm_6	6040000	0	8	0
Hic_asm_6	6050000	0	8	0
Hic_asm_6	6060000	0	7	0
Hic_asm_6	6070000	0	7	0
Hic_asm_6	6080000	0	6	0
Hic_asm_6	6090000	0	7	0
Hic_asm_6	6100000	0	7	0
Hic_asm_6	6110000	0	5	0
Hic_asm_6	6120000	0	5	0
Hic_asm_6	6130000	0	5	0
Hic_asm_6	6140000	0	6	0
Hic_asm_6	6150000	0	7	0
Hic_asm_6	6160000	0	7	0
Hic_asm_6	6170000	0	7	0
Hic_asm_6	6180000	0	5	0
Hic_asm_6	6190000	0	5	0
Hic_asm_6	6200000	0	5	0
Hic_asm_6	6210000	0	4	0
Hic_asm_6	6220000	0	3	0
Hic_asm_6	6230000	0	3	0
Hic_asm_6	6240000	0	2	0
Hic_asm_6	6250000	0	1	0
Hic_asm_6	6260000	0	1	0
Hic_asm_6	6270000	0	1	0
Hic_asm_6	6280000	0	1	0
Hic_asm_6	6300000	0	1	0
Hic_asm_6	6310000	0	1	0
Hic_asm_6	6320000	0	1	0
Hic_asm_6	6330000	0	1	0
Hic_asm_6	6340000	1	2	0.5
Hic_asm_6	6350000	1	2	0.5
Hic_asm_6	6360000	3	4	0.75
Hic_asm_6	6370000	3	4	0.75
Hic_asm_6	6380000	4	5	0.8
Hic_asm_6	6390000	7	8	0.875
Hic_asm_6	6400000	8	8	1
Hic_asm_6	6410000	9	9	1
Hic_asm_6	6420000	9	13	0.692307692307692
Hic_asm_6	6430000	9	14	0.642857142857143
Hic_asm_6	6440000	8	17	0.470588235294118
Hic_asm_6	6450000	8	19	0.421052631578947
Hic_asm_6	6460000	6	20	0.3
Hic_asm_6	6470000	6	21	0.285714285714286
Hic_asm_6	6480000	5	21	0.238095238095238
Hic_asm_6	6490000	2	19	0.105263157894737
Hic_asm_6	6500000	11	28	0.392857142857143
Hic_asm_6	6510000	10	27	0.37037037037037
Hic_asm_6	6520000	10	23	0.434782608695652
Hic_asm_6	6530000	10	22	0.454545454545455
Hic_asm_6	6540000	10	21	0.476190476190476
Hic_asm_6	6550000	10	19	0.526315789473684
Hic_asm_6	6560000	10	16	0.625
Hic_asm_6	6570000	10	15	0.666666666666667
Hic_asm_6	6580000	10	14	0.714285714285714
Hic_asm_6	6590000	10	13	0.769230769230769
Hic_asm_6	6600000	0	3	0
Hic_asm_6	6610000	0	3	0
Hic_asm_6	6620000	0	3	0
Hic_asm_6	6630000	0	3	0
Hic_asm_6	6650000	0	1	0
Hic_asm_6	6660000	1	2	0.5
Hic_asm_6	6670000	1	3	0.333333333333333
Hic_asm_6	6680000	1	4	0.25
Hic_asm_6	6690000	1	4	0.25
Hic_asm_6	6700000	1	7	0.142857142857143
Hic_asm_6	6710000	1	14	0.0714285714285714
Hic_asm_6	6720000	6	19	0.315789473684211
Hic_asm_6	6730000	6	21	0.285714285714286
Hic_asm_6	6740000	6	23	0.260869565217391
Hic_asm_6	6750000	6	23	0.260869565217391
Hic_asm_6	6760000	5	26	0.192307692307692
Hic_asm_6	6770000	5	25	0.2
Hic_asm_6	6780000	5	27	0.185185185185185
